Time	Sin	Left_Hand_X	Right_Hand_X	Left_Hand_Y	Right_Hand_Y	Left_Grip	Right_Grip
3.616	-0.601257324	18.43428571	11.89714286	20.5	16.97700443	300	0
3.62	-0.604599115	18.43428571	11.90857143	20.5	16.96034851	300	0
3.624	-0.607930298	18.43428571	11.92	20.5	16.94374593	300	0
3.628	-0.611250814	18.43428571	11.93142857	20.5	16.92719698	300	0
3.632	-0.614560605	18.43428571	11.94285714	20.5	16.91070193	300	0
3.636	-0.617859613	18.43428571	11.95428571	20.5	16.8942611	300	0
3.64	-0.62114778	18.43428571	11.96571429	20.5	16.87787476	300	0
3.644	-0.624425049	18.43428571	11.97714286	20.5	16.86154319	300	0
3.648	-0.627691361	18.43428571	11.98857143	20.5	16.8452667	300	0
3.652	-0.63094666	18.43428571	12	20.5	16.82904556	300	0
3.656	-0.634190889	18.43428571	12.01142857	20.5	16.81288005	300	0
3.66	-0.63742399	18.43428571	12.02285714	20.5	16.79677047	300	0
3.664	-0.640645907	18.43428571	12.03428571	20.5	16.78071709	300	0
3.668	-0.643856583	18.43428571	12.04571429	20.5	16.76472019	300	0
3.672	-0.647055962	18.43428571	12.05714286	20.5	16.74878006	300	0
3.676	-0.650243987	18.43428571	12.06857143	20.5	16.73289698	300	0
3.68	-0.653420604	18.43428571	12.08	20.5	16.71707122	300	0
3.684	-0.656585756	18.43428571	12.09142857	20.5	16.70130306	300	0
3.688	-0.659739387	18.43428571	12.10285714	20.5	16.68559279	300	0
3.692	-0.662881443	18.43428571	12.11428571	20.5	16.66994066	300	0
3.696	-0.666011867	18.43428571	12.12571429	20.5	16.65434697	300	0
3.7	-0.669130606	18.43428571	12.13714286	20.5	16.63881198	300	0
3.704	-0.672237605	18.43428571	12.14857143	20.5	16.62333596	300	0
3.708	-0.675332808	18.43428571	12.16	20.5	16.60791919	300	0
3.712	-0.678416162	18.43428571	12.17142857	20.5	16.59256194	300	0
3.716	-0.681487613	18.43428571	12.18285714	20.5	16.57726447	300	0
3.72	-0.684547106	18.43428571	12.19428571	20.5	16.56202706	300	0
3.724	-0.687594588	18.43428571	12.20571429	20.5	16.54684997	300	0
3.728	-0.690630006	18.43428571	12.21714286	20.5	16.53173347	300	0
3.732	-0.693653306	18.43428571	12.22857143	20.5	16.51667783	300	0
3.736	-0.696664435	18.43428571	12.24	20.5	16.5016833	300	0
3.74	-0.699663341	18.43428571	12.25142857	20.5	16.48675015	300	0
3.744	-0.70264997	18.43428571	12.26285714	20.5	16.47187865	300	0
3.748	-0.70562427	18.43428571	12.27428571	20.5	16.45706905	300	0
3.752	-0.70858619	18.43428571	12.28571429	20.5	16.44232161	300	0
3.756	-0.711535677	18.43428571	12.29714286	20.5	16.4276366	300	0
3.76	-0.71447268	18.43428571	12.30857143	20.5	16.41301427	300	0
3.764	-0.717397146	18.43428571	12.32	20.5	16.39845488	300	0
3.768	-0.720309025	18.43428571	12.33142857	20.5	16.38395867	300	0
3.772	-0.723208265	18.43428571	12.34285714	20.5	16.36952592	300	0
3.776	-0.726094816	18.43428571	12.35428571	20.5	16.35515686	300	0
3.78	-0.728968627	18.43428571	12.36571429	20.5	16.34085176	300	0
3.784	-0.731829648	18.43428571	12.37714286	20.5	16.32661086	300	0
3.788	-0.734677828	18.43428571	12.38857143	20.5	16.31243441	300	0
3.792	-0.737513117	18.43428571	12.4	20.5	16.29832267	300	0
3.796	-0.740335466	18.43428571	12.41142857	20.5	16.28427587	300	0
3.8	-0.743144825	18.43428571	12.42285714	20.5	16.27029427	300	0
3.804	-0.745941145	18.43428571	12.43428571	20.5	16.25637811	300	0
3.808	-0.748724377	18.43428571	12.44571429	20.5	16.24252764	300	0
3.812	-0.751494472	18.43428571	12.45714286	20.5	16.2287431	300	0
3.816	-0.754251381	18.43428571	12.46857143	20.5	16.21502472	300	0
3.82	-0.756995056	18.43428571	12.48	20.5	16.20137276	300	0
3.824	-0.759725448	18.43428571	12.49142857	20.5	16.18778744	300	0
3.828	-0.762442511	18.43428571	12.50285714	20.5	16.17426902	300	0
3.832	-0.765146196	18.43428571	12.51428571	20.5	16.16081772	300	0
3.836	-0.767836456	18.43428571	12.52571429	20.5	16.14743379	300	0
3.84	-0.770513243	18.43428571	12.53714286	20.5	16.13411745	300	0
3.844	-0.773176511	18.43428571	12.54857143	20.5	16.12086894	300	0
3.848	-0.775826212	18.43428571	12.56	20.5	16.10768849	300	0
3.852	-0.778462302	18.43428571	12.57142857	20.5	16.09457634	300	0
3.856	-0.781084732	18.43428571	12.58285714	20.5	16.08153271	300	0
3.86	-0.783693457	18.43428571	12.59428571	20.5	16.06855784	300	0
3.864	-0.786288432	18.43428571	12.60571429	20.5	16.05565195	300	0
3.868	-0.788869611	18.43428571	12.61714286	20.5	16.04281526	300	0
3.872	-0.791436948	18.43428571	12.62857143	20.5	16.03004801	300	0
3.876	-0.793990399	18.43428571	12.64	20.5	16.01735041	300	0
3.88	-0.796529918	18.43428571	12.65142857	20.5	16.00472269	300	0
3.884	-0.799055462	18.43428571	12.66285714	20.5	15.99216508	300	0
3.888	-0.801566985	18.43428571	12.67428571	20.5	15.97967778	300	0
3.892	-0.804064444	18.43428571	12.68571429	20.5	15.96726103	300	0
3.896	-0.806547795	18.43428571	12.69714286	20.5	15.95491503	300	0
3.9	-0.809016994	18.43428571	12.70857143	20.5	15.94264001	300	0
3.904	-0.811471999	18.43428571	12.72	20.5	15.93043617	300	0
3.908	-0.813912765	18.43428571	12.73142857	20.5	15.91830375	300	0
3.912	-0.816339251	18.43428571	12.74285714	20.5	15.90624294	300	0
3.916	-0.818751413	18.43428571	12.75428571	20.5	15.89425395	300	0
3.92	-0.821149209	18.43428571	12.76571429	20.5	15.88233701	300	0
3.924	-0.823532598	18.43428571	12.77714286	20.5	15.87049232	300	0
3.928	-0.825901536	18.43428571	12.78857143	20.5	15.85872008	300	0
3.932	-0.828255984	18.43428571	12.8	20.5	15.8470205	300	0
3.936	-0.830595899	18.43428571	12.81142857	20.5	15.8353938	300	0
3.94	-0.832921241	18.43428571	12.82285714	20.5	15.82384016	300	0
3.944	-0.835231968	18.43428571	12.83428571	20.5	15.8123598	300	0
3.948	-0.83752804	18.43428571	12.84571429	20.5	15.80095291	300	0
3.952	-0.839809417	18.43428571	12.85714286	20.5	15.78961971	300	0
3.956	-0.842076059	18.43428571	12.86857143	20.5	15.77836037	300	0
3.96	-0.844327926	18.43428571	12.88	20.5	15.76717511	300	0
3.964	-0.846564978	18.43428571	12.89142857	20.5	15.75606412	300	0
3.968	-0.848787176	18.43428571	12.90285714	20.5	15.74502759	300	0
3.972	-0.850994482	18.43428571	12.91428571	20.5	15.73406572	300	0
3.976	-0.853186856	18.43428571	12.92571429	20.5	15.7231787	300	0
3.98	-0.85536426	18.43428571	12.93714286	20.5	15.71236672	300	0
3.984	-0.857526656	18.43428571	12.94857143	20.5	15.70162997	300	0
3.988	-0.859674006	18.43428571	12.96	20.5	15.69096864	300	0
3.992	-0.861806272	18.43428571	12.97142857	20.5	15.68038291	300	0
3.996	-0.863923417	18.43428571	12.98285714	20.5	15.66987298	300	0
4	-0.866025404	18.43428571	12.99428571	20.5	15.65943902	300	0
4.004	-0.868112195	18.43428571	13.00571429	20.5	15.64908123	300	0
4.008	-0.870183755	18.43428571	13.01714286	20.5	15.63879977	300	0
4.012	-0.872240046	18.43428571	13.02857143	20.5	15.62859483	300	0
4.016	-0.874281033	18.43428571	13.04	20.5	15.6184666	300	0
4.02	-0.87630668	18.43428571	13.05142857	20.5	15.60841524	300	0
4.024	-0.878316951	18.43428571	13.06285714	20.5	15.59844094	300	0
4.028	-0.880311812	18.43428571	13.07428571	20.5	15.58854387	300	0
4.032	-0.882291226	18.43428571	13.08571429	20.5	15.5787242	300	0
4.036	-0.88425516	18.43428571	13.09714286	20.5	15.5689821	300	0
4.04	-0.886203579	18.43428571	13.10857143	20.5	15.55931776	300	0
4.044	-0.888136449	18.43428571	13.12	20.5	15.54973132	300	0
4.048	-0.890053735	18.43428571	13.13142857	20.5	15.54022298	300	0
4.052	-0.891955405	18.43428571	13.14285714	20.5	15.53079288	300	0
4.056	-0.893841424	18.43428571	13.15428571	20.5	15.5214412	300	0
4.06	-0.89571176	18.43428571	13.16571429	20.5	15.5121681	300	0
4.064	-0.89756638	18.43428571	13.17714286	20.5	15.50297374	300	0
4.068	-0.899405252	18.43428571	13.18857143	20.5	15.49385829	300	0
4.072	-0.901228342	18.43428571	13.2	20.5	15.4848219	300	0
4.076	-0.90303562	18.43428571	13.21142857	20.5	15.47586474	300	0
4.08	-0.904827052	18.43428571	13.22285714	20.5	15.46698695	300	0
4.084	-0.906602609	18.43428571	13.23428571	20.5	15.4581887	300	0
4.088	-0.908362259	18.43428571	13.24571429	20.5	15.44947015	300	0
4.092	-0.910105971	18.43428571	13.25714286	20.5	15.44083143	300	0
4.096	-0.911833714	18.43428571	13.26857143	20.5	15.43227271	300	0
4.1	-0.913545458	18.43428571	13.28	20.5	15.42379414	300	0
4.104	-0.915241173	18.43428571	13.29142857	20.5	15.41539586	300	0
4.108	-0.916920829	18.43428571	13.30285714	20.5	15.40707802	300	0
4.112	-0.918584397	18.43428571	13.31428571	20.5	15.39884076	300	0
4.116	-0.920231847	18.43428571	13.32571429	20.5	15.39068424	300	0
4.12	-0.921863152	18.43428571	13.33714286	20.5	15.3826086	300	0
4.124	-0.923478281	18.43428571	13.34857143	20.5	15.37461397	300	0
4.128	-0.925077207	18.43428571	13.36	20.5	15.36670049	300	0
4.132	-0.926659901	18.43428571	13.37142857	20.5	15.35886832	300	0
4.136	-0.928226337	18.43428571	13.38285714	20.5	15.35111757	300	0
4.14	-0.929776486	18.43428571	13.39428571	20.5	15.3434484	300	0
4.144	-0.931310321	18.43428571	13.40571429	20.5	15.33586092	300	0
4.148	-0.932827815	18.43428571	13.41714286	20.5	15.32835529	300	0
4.152	-0.934328942	18.43428571	13.42857143	20.5	15.32093162	300	0
4.156	-0.935813676	18.43428571	13.44	20.5	15.31359005	300	0
4.16	-0.937281989	18.43428571	13.45142857	20.5	15.30633071	300	0
4.164	-0.938733858	18.43428571	13.46285714	20.5	15.29915373	300	0
4.168	-0.940169255	18.43428571	13.47428571	20.5	15.29205922	300	0
4.172	-0.941588156	18.43428571	13.48571429	20.5	15.28504732	300	0
4.176	-0.942990536	18.43428571	13.49714286	20.5	15.27811815	300	0
4.18	-0.94437637	18.43428571	13.50857143	20.5	15.27127183	300	0
4.184	-0.945745635	18.43428571	13.52	20.5	15.26450848	300	0
4.188	-0.947098305	18.43428571	13.53142857	20.5	15.25782821	300	0
4.192	-0.948434358	18.43428571	13.54285714	20.5	15.25123115	300	0
4.196	-0.949753769	18.43428571	13.55428571	20.5	15.24471742	300	0
4.2	-0.951056516	18.43428571	13.56571429	20.5	15.23828712	300	0
4.204	-0.952342576	18.43428571	13.57714286	20.5	15.23194037	300	0
4.208	-0.953611927	18.43428571	13.58857143	20.5	15.22567728	300	0
4.212	-0.954864545	18.43428571	13.6	20.5	15.21949796	300	0
4.216	-0.956100409	18.43428571	13.61142857	20.5	15.21340251	300	0
4.22	-0.957319498	18.43428571	13.62285714	20.5	15.20739105	300	0
4.224	-0.958521789	18.43428571	13.63428571	20.5	15.20146369	300	0
4.228	-0.959707262	18.43428571	13.64571429	20.5	15.19562052	300	0
4.232	-0.960875897	18.43428571	13.65714286	20.5	15.18986164	300	0
4.236	-0.962027672	18.43428571	13.66857143	20.5	15.18418717	300	0
4.24	-0.963162567	18.43428571	13.68	20.5	15.17859719	300	0
4.244	-0.964280562	18.43428571	13.69142857	20.5	15.17309181	300	0
4.248	-0.965381639	18.43428571	13.70285714	20.5	15.16767112	300	0
4.252	-0.966465777	18.43428571	13.71428571	20.5	15.16233521	300	0
4.256	-0.967532957	18.43428571	13.72571429	20.5	15.15708419	300	0
4.26	-0.968583161	18.43428571	13.73714286	20.5	15.15191815	300	0
4.264	-0.96961637	18.43428571	13.74857143	20.5	15.14683716	300	0
4.268	-0.970632567	18.43428571	13.76	20.5	15.14184134	300	0
4.272	-0.971631733	18.43428571	13.77142857	20.5	15.13693075	300	0
4.276	-0.972613851	18.43428571	13.78285714	20.5	15.13210549	300	0
4.28	-0.973578903	18.43428571	13.79428571	20.5	15.12736564	300	0
4.284	-0.974526873	18.43428571	13.80571429	20.5	15.12271128	300	0
4.288	-0.975457744	18.43428571	13.81714286	20.5	15.1181425	300	0
4.292	-0.976371499	18.43428571	13.82857143	20.5	15.11365938	300	0
4.296	-0.977268124	18.43428571	13.84	20.5	15.109262	300	0
4.3	-0.978147601	18.43428571	13.85142857	20.5	15.10495042	300	0
4.304	-0.979009915	18.43428571	13.86285714	20.5	15.10072474	300	0
4.308	-0.979855052	18.43428571	13.87428571	20.5	15.09658502	300	0
4.312	-0.980682997	18.43428571	13.88571429	20.5	15.09253133	300	0
4.316	-0.981493734	18.43428571	13.89714286	20.5	15.08856375	300	0
4.32	-0.982287251	18.43428571	13.90857143	20.5	15.08468234	300	0
4.324	-0.983063532	18.43428571	13.92	20.5	15.08088718	300	0
4.328	-0.983822564	18.43428571	13.93142857	20.5	15.07717833	300	0
4.332	-0.984564335	18.43428571	13.94285714	20.5	15.07355585	300	0
4.336	-0.98528883	18.43428571	13.95428571	20.5	15.07001981	300	0
4.34	-0.985996037	18.43428571	13.96571429	20.5	15.06657028	300	0
4.344	-0.986685944	18.43428571	13.97714286	20.5	15.0632073	300	0
4.348	-0.987358539	18.43428571	13.98857143	20.5	15.05993095	300	0
4.352	-0.98801381	18.43428571	14	20.5	15.05674128	300	0
4.356	-0.988651745	18.43428571	14.01142857	20.5	15.05363834	300	0
4.36	-0.989272333	18.43428571	14.02285714	20.5	15.05062218	300	0
4.364	-0.989875563	18.43428571	14.03428571	20.5	15.04769287	300	0
4.368	-0.990461426	18.43428571	14.04571429	20.5	15.04485045	300	0
4.372	-0.991029909	18.43428571	14.05714286	20.5	15.04209498	300	0
4.376	-0.991581004	18.43428571	14.06857143	20.5	15.03942649	300	0
4.38	-0.992114701	18.43428571	14.08	20.5	15.03684505	300	0
4.384	-0.992630991	18.43428571	14.09142857	20.5	15.03435068	300	0
4.388	-0.993129863	18.43428571	14.10285714	20.5	15.03194345	300	0
4.392	-0.993611311	18.43428571	14.11428571	20.5	15.02962338	300	0
4.396	-0.994075324	18.43428571	14.12571429	20.5	15.02739052	300	0
4.4	-0.994521895	18.43428571	14.13714286	20.5	15.02524492	300	0
4.404	-0.994951017	18.43428571	14.14857143	20.5	15.02318659	300	0
4.408	-0.995362681	18.43428571	14.16	20.5	15.0212156	300	0
4.412	-0.995756881	18.43428571	14.17142857	20.5	15.01933195	300	0
4.416	-0.996133609	18.43428571	14.18285714	20.5	15.0175357	300	0
4.42	-0.996492859	18.43428571	14.19428571	20.5	15.01582688	300	0
4.424	-0.996834625	18.43428571	14.20571429	20.5	15.0142055	300	0
4.428	-0.9971589	18.43428571	14.21714286	20.5	15.0126716	300	0
4.432	-0.997465679	18.43428571	14.22857143	20.5	15.01122521	300	0
4.436	-0.997754957	18.43428571	14.24	20.5	15.00986636	300	0
4.44	-0.998026728	18.43428571	14.25142857	20.5	15.00859506	300	0
4.444	-0.998280988	18.43428571	14.26285714	20.5	15.00741134	300	0
4.448	-0.998517732	18.43428571	14.27428571	20.5	15.00631522	300	0
4.452	-0.998736957	18.43428571	14.28571429	20.5	15.00530671	300	0
4.456	-0.998938657	18.43428571	14.29714286	20.5	15.00438585	300	0
4.46	-0.99912283	18.43428571	14.30857143	20.5	15.00355264	300	0
4.464	-0.999289473	18.43428571	14.32	20.5	15.00280709	300	0
4.468	-0.999438582	18.43428571	14.33142857	20.5	15.00214923	300	0
4.472	-0.999570155	18.43428571	14.34285714	20.5	15.00157905	300	0
4.476	-0.999684189	18.43428571	14.35428571	20.5	15.00109658	300	0
4.48	-0.999780683	18.43428571	14.36571429	20.5	15.00070182	300	0
4.484	-0.999859636	18.43428571	14.37714286	20.5	15.00039478	300	0
4.488	-0.999921044	18.43428571	14.38857143	20.5	15.00017546	300	0
4.492	-0.999964908	18.43428571	14.4	20.5	15.00004386	300	0
4.496	-0.999991227	18.43428571	14.41142857	20.5	15	300	0
4.5	-1	18.43428571	14.42285714	20.5	15.00004386	300	0
4.504	-0.999991227	18.43428571	14.43428571	20.5	15.00017546	300	0
4.508	-0.999964908	18.43428571	14.44571429	20.5	15.00039478	300	0
4.512	-0.999921044	18.43428571	14.45714286	20.5	15.00070182	300	0
4.516	-0.999859636	18.43428571	14.46857143	20.5	15.00109658	300	0
4.52	-0.999780683	18.43428571	14.48	20.5	15.00157905	300	0
4.524	-0.999684189	18.43428571	14.49142857	20.5	15.00214923	300	0
4.528	-0.999570155	18.43428571	14.50285714	20.5	15.00280709	300	0
4.532	-0.999438582	18.43428571	14.51428571	20.5	15.00355264	300	0
4.536	-0.999289473	18.43428571	14.52571429	20.5	15.00438585	300	0
4.54	-0.99912283	18.43428571	14.53714286	20.5	15.00530671	300	0
4.544	-0.998938657	18.43428571	14.54857143	20.5	15.00631522	300	0
4.548	-0.998736957	18.43428571	14.56	20.5	15.00741134	300	0
4.552	-0.998517732	18.43428571	14.57142857	20.5	15.00859506	300	0
4.556	-0.998280988	18.43428571	14.58285714	20.5	15.00986636	300	0
4.56	-0.998026728	18.43428571	14.59428571	20.5	15.01122521	300	0
4.564	-0.997754957	18.43428571	14.60571429	20.5	15.0126716	300	0
4.568	-0.997465679	18.43428571	14.61714286	20.5	15.0142055	300	0
4.572	-0.9971589	18.43428571	14.62857143	20.5	15.01582688	300	0
4.576	-0.996834625	18.43428571	14.64	20.5	15.0175357	300	0
4.58	-0.996492859	18.43428571	14.65142857	20.5	15.01933195	300	0
4.584	-0.996133609	18.43428571	14.66285714	20.5	15.0212156	300	0
4.588	-0.995756881	18.43428571	14.67428571	20.5	15.02318659	300	0
4.592	-0.995362681	18.43428571	14.68571429	20.5	15.02524492	300	0
4.596	-0.994951017	18.43428571	14.69714286	20.5	15.02739052	300	0
4.6	-0.994521895	18.43428571	14.70857143	20.5	15.02962338	300	0
4.604	-0.994075324	18.43428571	14.72	20.5	15.03194345	300	0
4.608	-0.993611311	18.43428571	14.73142857	20.5	15.03435068	300	0
4.612	-0.993129863	18.43428571	14.74285714	20.5	15.03684505	300	0
4.616	-0.992630991	18.43428571	14.75428571	20.5	15.03942649	300	0
4.62	-0.992114701	18.43428571	14.76571429	20.5	15.04209498	300	0
4.624	-0.991581004	18.43428571	14.77714286	20.5	15.04485045	300	0
4.628	-0.991029909	18.43428571	14.78857143	20.5	15.04769287	300	0
4.632	-0.990461426	18.43428571	14.8	20.5	15.05062218	300	0
4.636	-0.989875563	18.43428571	14.81142857	20.5	15.05363834	300	0
4.64	-0.989272333	18.43428571	14.82285714	20.5	15.05674128	300	0
4.644	-0.988651745	18.43428571	14.83428571	20.5	15.05993095	300	0
4.648	-0.98801381	18.43428571	14.84571429	20.5	15.0632073	300	0
4.652	-0.987358539	18.43428571	14.85714286	20.5	15.06657028	300	0
4.656	-0.986685944	18.43428571	14.86857143	20.5	15.07001981	300	0
4.66	-0.985996037	18.43428571	14.88	20.5	15.07355585	300	0
4.664	-0.98528883	18.43428571	14.89142857	20.5	15.07717833	300	0
4.668	-0.984564335	18.43428571	14.90285714	20.5	15.08088718	300	0
4.672	-0.983822564	18.43428571	14.91428571	20.5	15.08468234	300	0
4.676	-0.983063532	18.43428571	14.92571429	20.5	15.08856375	300	0
4.68	-0.982287251	18.43428571	14.93714286	20.5	15.09253133	300	0
4.684	-0.981493734	18.43428571	14.94857143	20.5	15.09658502	300	0
4.688	-0.980682997	18.43428571	14.96	20.5	15.10072474	300	0
4.692	-0.979855052	18.43428571	14.97142857	20.5	15.10495042	300	0
4.696	-0.979009915	18.43428571	14.98285714	20.5	15.109262	300	0
4.7	-0.978147601	18.43428571	14.99428571	20.5	15.11365938	300	0
4.704	-0.977268124	18.43428571	15.00571429	20.5	15.1181425	300	0
4.708	-0.976371499	18.43428571	15.01714286	20.5	15.12271128	300	0
4.712	-0.975457744	18.43428571	15.02857143	20.5	15.12736564	300	0
4.716	-0.974526873	18.43428571	15.04	20.5	15.13210549	300	0
4.72	-0.973578903	18.43428571	15.05142857	20.5	15.13693075	300	0
4.724	-0.972613851	18.43428571	15.06285714	20.5	15.14184134	300	0
4.728	-0.971631733	18.43428571	15.07428571	20.5	15.14683716	300	0
4.732	-0.970632567	18.43428571	15.08571429	20.5	15.15191815	300	0
4.736	-0.96961637	18.43428571	15.09714286	20.5	15.15708419	300	0
4.74	-0.968583161	18.43428571	15.10857143	20.5	15.16233521	300	0
4.744	-0.967532957	18.43428571	15.12	20.5	15.16767112	300	0
4.748	-0.966465777	18.43428571	15.13142857	20.5	15.17309181	300	0
4.752	-0.965381639	18.43428571	15.14285714	20.5	15.17859719	300	0
4.756	-0.964280562	18.43428571	15.15428571	20.5	15.18418717	300	0
4.76	-0.963162567	18.43428571	15.16571429	20.5	15.18986164	300	0
4.764	-0.962027672	18.43428571	15.17714286	20.5	15.19562052	300	0
4.768	-0.960875897	18.43428571	15.18857143	20.5	15.20146369	300	0
4.772	-0.959707262	18.43428571	15.2	20.5	15.20739105	300	0
4.776	-0.958521789	18.43428571	15.21142857	20.5	15.21340251	300	0
4.78	-0.957319498	18.43428571	15.22285714	20.5	15.21949796	300	0
4.784	-0.956100409	18.43428571	15.23428571	20.5	15.22567728	300	0
4.788	-0.954864545	18.43428571	15.24571429	20.5	15.23194037	300	0
4.792	-0.953611927	18.43428571	15.25714286	20.5	15.23828712	300	0
4.796	-0.952342576	18.43428571	15.26857143	20.5	15.24471742	300	0
4.8	-0.951056516	18.43428571	15.28	20.5	15.25123115	300	0
4.804	-0.949753769	18.43428571	15.29142857	20.5	15.25782821	300	0
4.808	-0.948434358	18.43428571	15.30285714	20.5	15.26450848	300	0
4.812	-0.947098305	18.43428571	15.31428571	20.5	15.27127183	300	0
4.816	-0.945745635	18.43428571	15.32571429	20.5	15.27811815	300	0
4.82	-0.94437637	18.43428571	15.33714286	20.5	15.28504732	300	0
4.824	-0.942990536	18.43428571	15.34857143	20.5	15.29205922	300	0
4.828	-0.941588156	18.43428571	15.36	20.5	15.29915373	300	0
4.832	-0.940169255	18.43428571	15.37142857	20.5	15.30633071	300	0
4.836	-0.938733858	18.43428571	15.38285714	20.5	15.31359005	300	0
4.84	-0.937281989	18.43428571	15.39428571	20.5	15.32093162	300	0
4.844	-0.935813676	18.43428571	15.40571429	20.5	15.32835529	300	0
4.848	-0.934328942	18.43428571	15.41714286	20.5	15.33586092	300	0
4.852	-0.932827815	18.43428571	15.42857143	20.5	15.3434484	300	0
4.856	-0.931310321	18.43428571	15.44	20.5	15.35111757	300	0
4.86	-0.929776486	18.43428571	15.45142857	20.5	15.35886832	300	0
4.864	-0.928226337	18.43428571	15.46285714	20.5	15.36670049	300	0
4.868	-0.926659901	18.43428571	15.47428571	20.5	15.37461397	300	0
4.872	-0.925077207	18.43428571	15.48571429	20.5	15.3826086	300	0
4.876	-0.923478281	18.43428571	15.49714286	20.5	15.39068424	300	0
4.88	-0.921863152	18.43428571	15.50857143	20.5	15.39884076	300	0
4.884	-0.920231847	18.43428571	15.52	20.5	15.40707802	300	0
4.888	-0.918584397	18.43428571	15.53142857	20.5	15.41539586	300	0
4.892	-0.916920829	18.43428571	15.54285714	20.5	15.42379414	300	0
4.896	-0.915241173	18.43428571	15.55428571	20.5	15.43227271	300	0
4.9	-0.913545458	18.43428571	15.56571429	20.5	15.44083143	300	0
4.904	-0.911833714	18.43428571	15.57714286	20.5	15.44947015	300	0
4.908	-0.910105971	18.43428571	15.58857143	20.5	15.4581887	300	0
4.912	-0.908362259	18.43428571	15.6	20.5	15.46698695	300	0
4.916	-0.906602609	18.43428571	15.61142857	20.5	15.47586474	300	0
4.92	-0.904827052	18.43428571	15.62285714	20.5	15.4848219	300	0
4.924	-0.90303562	18.43428571	15.63428571	20.5	15.49385829	300	0
4.928	-0.901228342	18.43428571	15.64571429	20.5	15.50297374	300	0
4.932	-0.899405252	18.43428571	15.65714286	20.5	15.5121681	300	0
4.936	-0.89756638	18.43428571	15.66857143	20.5	15.5214412	300	0
4.94	-0.89571176	18.43428571	15.68	20.5	15.53079288	300	0
4.944	-0.893841424	18.43428571	15.69142857	20.5	15.54022298	300	0
4.948	-0.891955405	18.43428571	15.70285714	20.5	15.54973132	300	0
4.952	-0.890053735	18.43428571	15.71428571	20.5	15.55931776	300	0
4.956	-0.888136449	18.43428571	15.72571429	20.5	15.5689821	300	0
4.96	-0.886203579	18.43428571	15.73714286	20.5	15.5787242	300	0
4.964	-0.88425516	18.43428571	15.74857143	20.5	15.58854387	300	0
4.968	-0.882291226	18.43428571	15.76	20.5	15.59844094	300	0
4.972	-0.880311812	18.43428571	15.77142857	20.5	15.60841524	300	0
4.976	-0.878316951	18.43428571	15.78285714	20.5	15.6184666	300	0
4.98	-0.87630668	18.43428571	15.79428571	20.5	15.62859483	300	0
4.984	-0.874281033	18.43428571	15.80571429	20.5	15.63879977	300	0
4.988	-0.872240046	18.43428571	15.81714286	20.5	15.64908123	300	0
4.992	-0.870183755	18.43428571	15.82857143	20.5	15.65943902	300	0
4.996	-0.868112195	18.43428571	15.84	20.5	15.66987298	300	0
5	-0.866025404	18.43428571	15.85142857	20.5	15.68038291	300	0
5.004	-0.863923417	18.43428571	15.86285714	20.5	15.69096864	300	0
5.008	-0.861806272	18.43428571	15.87428571	20.5	15.70162997	300	0
5.012	-0.859674006	18.43428571	15.88571429	20.5	15.71236672	300	0
5.016	-0.857526656	18.43428571	15.89714286	20.5	15.7231787	300	0
5.02	-0.85536426	18.43428571	15.90857143	20.5	15.73406572	300	0
5.024	-0.853186856	18.43428571	15.92	20.5	15.74502759	300	0
5.028	-0.850994482	18.43428571	15.93142857	20.5	15.75606412	300	0
5.032	-0.848787176	18.43428571	15.94285714	20.5	15.76717511	300	0
5.036	-0.846564978	18.43428571	15.95428571	20.5	15.77836037	300	0
5.04	-0.844327926	18.43428571	15.96571429	20.5	15.78961971	300	0
5.044	-0.842076059	18.43428571	15.97714286	20.5	15.80095291	300	0
5.048	-0.839809417	18.43428571	15.98857143	20.5	15.8123598	300	0
5.052	-0.83752804	18.43428571	16	20.5	15.82384016	300	0
5.056	-0.835231968	18.43428571	16.01142857	20.5	15.8353938	300	0
5.06	-0.832921241	18.43428571	16.02285714	20.5	15.8470205	300	0
5.064	-0.830595899	18.43428571	16.03428571	20.5	15.85872008	300	0
5.068	-0.828255984	18.43428571	16.04571429	20.5	15.87049232	300	0
5.072	-0.825901536	18.43428571	16.05714286	20.5	15.88233701	300	0
5.076	-0.823532598	18.43428571	16.06857143	20.5	15.89425395	300	0
5.08	-0.821149209	18.43428571	16.08	20.5	15.90624294	300	0
5.084	-0.818751413	18.43428571	16.09142857	20.5	15.91830375	300	0
5.088	-0.816339251	18.43428571	16.10285714	20.5	15.93043617	300	0
5.092	-0.813912765	18.43428571	16.11428571	20.5	15.94264001	300	0
5.096	-0.811471999	18.43428571	16.12571429	20.5	15.95491503	300	0
5.1	-0.809016994	18.43428571	16.13714286	20.5	15.96726103	300	0
5.104	-0.806547795	18.43428571	16.14857143	20.5	15.97967778	300	0
5.108	-0.804064444	18.43428571	16.16	20.5	15.99216508	300	0
5.112	-0.801566985	18.43428571	16.17142857	20.5	16.00472269	300	0
5.116	-0.799055462	18.43428571	16.18285714	20.5	16.01735041	300	0
5.12	-0.796529918	18.43428571	16.19428571	20.5	16.03004801	300	0
5.124	-0.793990399	18.43428571	16.20571429	20.5	16.04281526	300	0
5.128	-0.791436948	18.43428571	16.21714286	20.5	16.05565195	300	0
5.132	-0.788869611	18.43428571	16.22857143	20.5	16.06855784	300	0
